order_id,customer_id,order_date,marketing_channel,total_amount,order_status
O02006,C0619,2026-04-20,Referral,636.64,Completed
O02007,C0191,2025-09-20,Email,551.55,Completed
O02008,C0427,2026-01-29,Paid Search,786.06,Returned
O02009,C0221,2025-09-11,Organic Search,518.84,Completed
O02010,C0800,2026-01-17,Paid Search,181.59,Completed
O02011,C0623,2025-09-15,Referral,228.08,Cancelled
O02012,C0159,2025-03-28,Social,82.96,Completed
O02013,C0409,2026-04-23,Organic Search,246.89,Completed
O02014,C0223,2025-03-14,Organic Search,136.27,Completed
O02015,C0136,2026-04-27,Organic Search,289.41,Completed
O02016,C0304,2025-05-19,Social,33.17,Completed
O02017,C0032,2025-08-26,Email,149.93,Completed
O02018,C0573,2025-09-25,Social,181.54,Completed
O02019,C0005,2025-05-15,Organic Search,514.07,Completed
O02020,C0492,2025-12-08,Organic Search,396.3,Completed
O02021,C0326,2025-06-17,Organic Search,222.32,Completed
O02022,C0014,2025-04-10,Organic Search,197.67,Cancelled
O02023,C0064,2025-12-25,Organic Search,504.24,Completed
O02024,C0605,2025-03-14,Organic Search,202.94,Completed
O02025,C0318,2025-10-28,Organic Search,91.07,Completed
O02026,C0132,2026-03-02,Referral,143.1,Completed
O02027,C0424,2026-04-27,Organic Search,460.05,Completed
O02028,C0092,2026-01-01,Paid Search,369.92,Completed
O02029,C0393,2025-12-27,Organic Search,64.23,Completed
O02030,C0558,2025-12-21,Referral,447.51,Completed
O02031,C0255,2026-01-10,Email,197.43,Completed
O02032,C0292,2025-02-21,Organic Search,87.76,Completed
O02033,C0019,2025-10-10,Social,37.77,Completed
O02034,C0603,2025-08-03,Paid Search,309.52,Returned
O02035,C0676,2025-01-22,Paid Search,274.56,Completed
O02036,C0727,2026-03-24,Email,628.36,Completed
O02037,C0781,2025-02-24,Referral,185.33,Completed
O02038,C0611,2025-02-13,Organic Search,685.04,Completed
O02039,C0400,2025-05-29,Paid Search,61.25,Completed
O02040,C0247,2026-02-13,Organic Search,218.12,Completed
O02041,C0151,2025-06-12,Organic Search,125.13,Returned
O02042,C0729,2026-01-08,Organic Search,350.52,Completed
O02043,C0656,2025-05-21,Social,69.63,Completed
O02044,C0747,2025-12-14,Organic Search,277.6,Completed
O02045,C0185,2026-02-22,Organic Search,356.37,Completed
O02046,C0017,2025-11-05,Organic Search,174.95,Completed
O02047,C0339,2025-02-19,Social,190.65,Completed
O02048,C0380,2025-01-09,Organic Search,204.48,Completed
O02049,C0601,2025-08-10,Organic Search,190.54,Completed
O02050,C0374,2025-05-27,Organic Search,212.43,Completed
O02051,C0237,2026-01-11,Referral,382.4,Completed
O02052,C0358,2026-04-20,Social,392.55,Completed
O02053,C0711,2025-10-16,Organic Search,59.56,Completed
O02054,C0357,2026-02-03,Email,309.42,Completed
O02055,C0612,2025-06-21,Referral,128.51,Completed
O02056,C0390,2026-02-22,Organic Search,856.94,Returned
O02057,C0135,2025-01-17,Organic Search,229.77,Completed
O02058,C0236,2026-03-28,Email,270.68,Completed
O02059,C0383,2025-03-05,Organic Search,67.49,Completed
O02060,C0058,2025-09-29,Email,876.75,Completed
O02061,C0446,2026-02-12,Social,527.18,Completed
O02062,C0406,2026-04-17,Email,150.72,Completed
O02063,C0486,2026-05-05,Referral,54.26,Completed
O02064,C0168,2025-07-10,Organic Search,117.63,Completed
O02065,C0218,2026-05-06,Referral,178.8,Completed
O02066,C0330,2025-05-17,Organic Search,428.14,Completed
O02067,C0265,2025-07-11,Organic Search,203.37,Completed
O02068,C0668,2025-12-13,Organic Search,166.09,Completed
O02069,C0067,2025-01-01,Paid Search,173.63,Completed
O02070,C0507,2025-11-01,Email,209.77,Completed
O02071,C0276,2025-12-03,Email,215.31,Completed
O02072,C0207,2025-03-13,Email,97.51,Completed
O02073,C0219,2025-09-09,Email,431.13,Completed
O02074,C0505,2025-05-12,Paid Search,426.16,Completed
O02075,C0408,2025-02-04,Paid Search,133.69,Completed
O02076,C0054,2026-01-06,Organic Search,271.52,Completed
O02077,C0656,2025-02-08,Paid Search,393.07,Completed
O02078,C0519,2026-01-11,Organic Search,38.67,Completed
O02079,C0164,2026-03-17,Organic Search,198.1,Cancelled
O02080,C0269,2026-02-18,Social,194.48,Completed
O02081,C0602,2025-08-11,Email,213.72,Completed
O02082,C0614,2025-09-21,Social,173.19,Completed
O02083,C0015,2025-11-18,Referral,521.11,Completed
O02084,C0605,2025-08-16,Organic Search,37.14,Completed
O02085,C0677,2025-03-18,Referral,66.81,Completed
O02086,C0717,2025-01-05,Organic Search,234.71,Completed
O02087,C0510,2025-11-08,Organic Search,522.11,Completed
O02088,C0210,2025-05-12,Paid Search,292.94,Completed
O02089,C0715,2026-01-29,Organic Search,135.26,Completed
O02090,C0401,2025-10-05,Organic Search,267.54,Completed
O02091,C0004,2025-09-05,Referral,521.65,Completed
O02092,C0008,2025-05-16,Organic Search,145.54,Completed
O02093,C0339,2025-10-12,Paid Search,817.37,Completed
O02094,C0008,2025-01-06,Organic Search,331.21,Completed
O02095,C0074,2026-01-01,Paid Search,130.67,Completed
O02096,C0267,2025-11-06,Organic Search,225.58,Completed
O02097,C0207,2025-07-26,Paid Search,403.14,Returned
O02098,C0199,2026-02-23,Organic Search,183.01,Completed
O02099,C0749,2025-12-07,Organic Search,701.37,Completed
O02100,C0598,2025-01-13,Referral,275.21,Completed
O02101,C0345,2025-10-07,Social,252.06,Completed
O02102,C0210,2026-04-21,Paid Search,448.71,Completed
O02103,C0587,2025-08-17,Organic Search,143.9,Completed
O02104,C0674,2025-05-24,Social,62.38,Completed
O02105,C0239,2025-02-15,Social,33.89,Completed
O02106,C0480,2025-01-18,Organic Search,171.2,Completed
O02107,C0483,2026-04-16,Organic Search,86.19,Completed
O02108,C0069,2025-11-13,Paid Search,188.49,Completed
O02109,C0004,2025-07-26,Paid Search,171.96,Completed
O02110,C0109,2025-10-11,Email,210.77,Completed
O02111,C0740,2026-01-05,Email,131.22,Completed
O02112,C0198,2026-03-31,Email,341.24,Returned
O02113,C0381,2025-03-30,Organic Search,271.97,Completed
O02114,C0577,2025-12-15,Organic Search,253.44,Completed
O02115,C0122,2026-05-01,Paid Search,295.47,Completed
O02116,C0037,2025-02-27,Email,482.17,Completed
O02117,C0478,2025-10-15,Social,222.2,Completed
O02118,C0558,2025-03-21,Email,233.34,Completed
O02119,C0572,2025-03-01,Email,211.22,Completed
O02120,C0564,2025-09-27,Paid Search,199.86,Completed
O02121,C0082,2026-02-13,Organic Search,191.89,Completed
O02122,C0561,2025-04-01,Referral,195.14,Completed
O02123,C0524,2025-04-11,Referral,310.11,Completed
O02124,C0122,2025-02-07,Organic Search,325.67,Completed
O02125,C0282,2025-08-18,Social,140.35,Completed
O02126,C0249,2025-02-17,Email,126.05,Completed
O02127,C0196,2025-08-19,Organic Search,270.39,Completed
O02128,C0103,2025-08-12,Organic Search,178.38,Completed
O02129,C0367,2025-02-03,Organic Search,130.36,Completed
O02130,C0728,2025-10-08,Referral,69.25,Completed
O02131,C0319,2025-03-20,Organic Search,372.54,Completed
O02132,C0117,2026-03-31,Organic Search,223.98,Completed
O02133,C0146,2025-02-24,Organic Search,614.2,Completed
O02134,C0306,2026-03-14,Referral,444.14,Completed
O02135,C0519,2026-05-26,Email,358.61,Completed
O02136,C0573,2026-02-07,Referral,180.57,Completed
O02137,C0723,2026-01-13,Email,448.21,Completed
O02138,C0642,2025-12-22,Referral,529.1,Completed
O02139,C0727,2026-04-28,Organic Search,132.18,Completed
O02140,C0666,2025-10-18,Organic Search,203.34,Completed
O02141,C0166,2025-01-14,Social,130.03,Completed
O02142,C0102,2025-10-21,Organic Search,205.8,Completed
O02143,C0711,2025-07-28,Paid Search,84.14,Completed
O02144,C0549,2025-05-09,Paid Search,316.75,Completed
O02145,C0589,2025-01-31,Referral,337.21,Completed
O02146,C0426,2026-01-22,Paid Search,504.87,Completed
O02147,C0137,2025-05-12,Email,407.68,Completed
O02148,C0486,2025-04-07,Referral,196.75,Completed
O02149,C0217,2025-06-18,Organic Search,400.01,Completed
O02150,C0253,2026-01-28,Paid Search,220.78,Completed
O02151,C0628,2026-01-26,Email,180.91,Completed
O02152,C0095,2025-09-27,Organic Search,476.3,Completed
O02153,C0003,2025-11-28,Social,344.59,Returned
O02154,C0700,2025-10-23,Organic Search,195.87,Completed
O02155,C0240,2025-09-04,Organic Search,408.73,Completed
O02156,C0714,2025-09-24,Referral,155.12,Completed
O02157,C0297,2025-01-09,Organic Search,201.0,Completed
O02158,C0054,2025-07-18,Email,262.2,Completed
O02159,C0333,2025-03-28,Organic Search,196.3,Completed
O02160,C0016,2025-04-17,Paid Search,329.67,Completed
O02161,C0780,2025-12-05,Paid Search,89.83,Completed
O02162,C0251,2025-07-22,Social,114.78,Completed
O02163,C0190,2025-02-25,Social,437.25,Completed
O02164,C0692,2025-01-20,Organic Search,280.49,Completed
O02165,C0757,2025-11-24,Email,378.03,Completed
O02166,C0758,2025-07-30,Paid Search,32.05,Completed
O02167,C0189,2025-05-14,Email,178.29,Returned
O02168,C0078,2025-02-17,Organic Search,70.21,Completed
O02169,C0373,2025-06-28,Organic Search,238.96,Completed
O02170,C0344,2025-09-18,Referral,65.04,Completed
O02171,C0306,2026-02-14,Referral,144.65,Completed
O02172,C0440,2026-03-17,Organic Search,171.89,Completed
O02173,C0769,2026-03-24,Paid Search,230.05,Completed
O02174,C0365,2025-08-26,Paid Search,289.96,Completed
O02175,C0274,2025-03-09,Paid Search,504.88,Completed
O02176,C0225,2026-01-14,Organic Search,347.87,Completed
O02177,C0214,2025-12-13,Email,219.77,Completed
O02178,C0297,2025-06-07,Organic Search,433.56,Returned
O02179,C0763,2025-07-21,Email,436.54,Completed
O02180,C0403,2025-04-14,Referral,118.85,Completed
O02181,C0426,2025-03-21,Organic Search,495.93,Completed
O02182,C0134,2026-05-01,Paid Search,191.77,Returned
O02183,C0550,2025-10-08,Email,234.9,Completed
O02184,C0293,2025-05-06,Paid Search,136.58,Completed
O02185,C0148,2025-10-12,Referral,638.41,Completed
O02186,C0012,2025-11-04,Organic Search,330.12,Completed
O02187,C0091,2026-04-17,Email,98.59,Completed
O02188,C0226,2025-12-03,Email,191.58,Completed
O02189,C0117,2025-01-29,Paid Search,138.0,Completed
O02190,C0221,2025-10-06,Paid Search,424.22,Completed
O02191,C0091,2025-09-29,Referral,383.84,Completed
O02192,C0791,2025-03-27,Organic Search,708.84,Completed
O02193,C0766,2025-02-03,Social,384.6,Completed
O02194,C0160,2025-09-25,Social,197.13,Completed
O02195,C0498,2025-04-09,Referral,403.15,Completed
O02196,C0139,2025-07-28,Referral,147.36,Cancelled
O02197,C0476,2025-11-07,Email,60.99,Completed
O02198,C0648,2026-04-16,Organic Search,229.26,Returned
O02199,C0447,2025-08-07,Paid Search,135.2,Completed
O02200,C0245,2025-03-15,Email,852.8,Completed
O02201,C0050,2025-10-18,Organic Search,127.06,Completed
O02202,C0678,2026-03-20,Organic Search,116.86,Cancelled
O02203,C0776,2025-06-29,Email,161.42,Returned
O02204,C0598,2026-04-23,Email,194.14,Completed
O02205,C0060,2025-08-15,Organic Search,135.72,Completed
O02206,C0214,2026-02-16,Paid Search,245.0,Completed
O02207,C0414,2026-02-04,Organic Search,356.32,Completed
O02208,C0670,2025-10-29,Social,207.81,Completed
O02209,C0185,2026-03-08,Organic Search,551.35,Completed
O02210,C0555,2026-02-23,Email,300.43,Completed
O02211,C0125,2025-04-24,Paid Search,250.42,Completed
O02212,C0483,2025-10-12,Organic Search,221.75,Completed
O02213,C0002,2025-02-02,Organic Search,64.29,Completed
O02214,C0722,2025-04-15,Organic Search,199.34,Completed
O02215,C0799,2025-11-23,Social,716.04,Completed
O02216,C0502,2026-01-04,Email,145.46,Returned
O02217,C0075,2025-01-18,Organic Search,144.36,Completed
O02218,C0080,2025-11-05,Email,572.75,Completed
O02219,C0564,2025-05-12,Organic Search,183.59,Completed
O02220,C0690,2025-01-26,Social,117.85,Completed
O02221,C0257,2026-04-01,Social,628.08,Completed
O02222,C0715,2025-11-10,Referral,198.78,Completed
O02223,C0707,2025-02-20,Organic Search,443.34,Completed
O02224,C0085,2025-02-14,Paid Search,129.35,Completed
O02225,C0307,2025-03-12,Email,212.61,Completed
O02226,C0656,2025-06-14,Email,63.93,Completed
O02227,C0331,2025-07-04,Referral,333.91,Completed
O02228,C0786,2025-01-05,Organic Search,37.15,Completed
O02229,C0615,2026-02-12,Organic Search,533.86,Completed
O02230,C0016,2026-01-23,Organic Search,177.97,Completed
O02231,C0636,2025-05-28,Referral,251.85,Returned
O02232,C0538,2025-05-23,Paid Search,168.72,Completed
O02233,C0707,2025-07-08,Email,173.71,Completed
O02234,C0135,2025-05-23,Organic Search,170.32,Completed
O02235,C0701,2026-01-03,Organic Search,185.81,Completed
O02236,C0406,2025-01-06,Organic Search,86.45,Completed
O02237,C0601,2025-08-25,Organic Search,73.0,Completed
O02238,C0109,2025-02-19,Email,401.84,Completed
O02239,C0189,2025-01-23,Email,304.8,Completed
O02240,C0066,2026-05-20,Paid Search,68.39,Cancelled
O02241,C0233,2025-05-27,Organic Search,262.99,Completed
O02242,C0477,2026-04-25,Social,101.36,Completed
O02243,C0630,2025-05-02,Organic Search,525.86,Cancelled
O02244,C0431,2026-03-15,Email,78.24,Completed
O02245,C0069,2026-03-05,Organic Search,250.09,Completed
O02246,C0739,2025-03-17,Email,179.2,Completed
O02247,C0025,2026-03-29,Paid Search,414.25,Completed
O02248,C0652,2026-01-23,Paid Search,85.47,Completed
O02249,C0156,2025-10-20,Email,177.64,Completed
O02250,C0792,2025-12-11,Social,167.39,Completed
O02251,C0390,2026-05-30,Paid Search,126.69,Completed
O02252,C0675,2026-05-18,Email,819.06,Completed
O02253,C0043,2025-05-23,Organic Search,222.63,Completed
O02254,C0226,2026-04-01,Referral,39.17,Completed
O02255,C0226,2025-12-20,Social,778.53,Completed
O02256,C0603,2025-10-28,Paid Search,73.88,Completed
O02257,C0641,2026-02-21,Organic Search,150.74,Completed
O02258,C0547,2026-01-28,Social,310.64,Completed
O02259,C0758,2025-08-25,Organic Search,151.72,Completed
O02260,C0142,2025-10-03,Organic Search,548.3,Completed
O02261,C0506,2025-10-27,Paid Search,699.98,Completed
O02262,C0096,2025-05-18,Organic Search,218.7,Completed
O02263,C0325,2025-10-04,Organic Search,547.94,Completed
O02264,C0206,2026-03-13,Organic Search,75.86,Completed
O02265,C0738,2025-02-20,Email,64.48,Completed
O02266,C0210,2025-07-28,Social,157.28,Returned
O02267,C0708,2025-06-20,Email,64.6,Completed
O02268,C0622,2025-09-17,Social,276.23,Completed
O02269,C0782,2026-01-14,Referral,981.74,Completed
O02270,C0544,2025-12-20,Email,314.41,Completed
O02271,C0063,2025-03-11,Organic Search,64.65,Completed
O02272,C0704,2025-03-19,Organic Search,132.55,Completed
O02273,C0328,2026-04-15,Paid Search,151.78,Returned
O02274,C0391,2025-11-22,Organic Search,145.69,Returned
O02275,C0159,2025-02-08,Social,484.89,Completed
O02276,C0447,2025-04-16,Organic Search,210.07,Cancelled
O02277,C0088,2025-04-26,Email,201.02,Completed
O02278,C0680,2025-07-26,Organic Search,263.02,Completed
O02279,C0550,2025-12-07,Organic Search,71.62,Completed
O02280,C0451,2025-12-02,Email,614.31,Completed
O02281,C0290,2025-06-17,Organic Search,38.52,Completed
O02282,C0573,2025-12-10,Organic Search,212.56,Completed
O02283,C0007,2025-07-27,Organic Search,231.68,Completed
O02284,C0441,2026-01-29,Email,274.62,Completed
O02285,C0531,2025-05-09,Paid Search,346.08,Completed
O02286,C0008,2025-07-15,Paid Search,339.36,Completed
O02287,C0496,2025-06-20,Referral,135.61,Completed
O02288,C0132,2025-11-23,Email,209.31,Completed
O02289,C0085,2026-03-30,Organic Search,33.88,Completed
O02290,C0501,2025-10-25,Organic Search,543.52,Cancelled
O02291,C0776,2025-04-07,Email,463.41,Completed
O02292,C0789,2026-02-17,Paid Search,186.82,Completed
O02293,C0017,2025-09-30,Organic Search,221.96,Completed
O02294,C0201,2026-01-09,Referral,431.59,Completed
O02295,C0470,2025-01-14,Organic Search,253.92,Completed
O02296,C0085,2025-04-28,Social,125.88,Completed
O02297,C0430,2025-06-05,Organic Search,35.97,Completed
O02298,C0480,2025-09-25,Social,342.14,Completed
O02299,C0111,2025-07-11,Organic Search,129.28,Cancelled
O02300,C0649,2026-02-28,Paid Search,351.02,Completed
O02301,C0710,2026-05-22,Organic Search,320.71,Completed
O02302,C0738,2025-06-20,Paid Search,82.35,Completed
O02303,C0022,2025-05-25,Email,97.0,Completed
O02304,C0287,2025-12-13,Organic Search,132.71,Completed
O02305,C0241,2025-07-22,Organic Search,226.58,Completed
O02306,C0014,2025-07-25,Organic Search,169.89,Completed
O02307,C0068,2025-08-29,Email,374.85,Completed
O02308,C0344,2025-08-25,Email,153.11,Completed
O02309,C0637,2025-02-21,Referral,62.16,Completed
O02310,C0249,2025-04-01,Referral,97.1,Completed
O02311,C0691,2025-05-21,Email,169.42,Completed
O02312,C0715,2026-04-15,Social,242.01,Cancelled
O02313,C0358,2025-02-07,Email,435.95,Completed
O02314,C0765,2025-05-08,Organic Search,726.49,Completed
O02315,C0498,2026-02-20,Paid Search,250.85,Completed
O02316,C0419,2025-08-10,Social,82.47,Completed
O02317,C0471,2025-06-15,Social,178.88,Completed
O02318,C0584,2025-01-12,Email,193.44,Completed
O02319,C0192,2025-06-23,Email,487.87,Completed
O02320,C0350,2025-11-28,Email,39.03,Completed
O02321,C0304,2026-01-25,Organic Search,313.78,Completed
O02322,C0338,2026-02-01,Paid Search,368.13,Completed
O02323,C0548,2025-04-06,Paid Search,247.0,Completed
O02324,C0668,2025-02-27,Paid Search,185.01,Completed
O02325,C0575,2026-04-03,Referral,496.59,Completed
O02326,C0604,2025-05-25,Organic Search,31.92,Completed
O02327,C0641,2026-02-05,Organic Search,93.92,Completed
O02328,C0166,2025-07-05,Organic Search,446.04,Completed
O02329,C0043,2025-06-22,Organic Search,710.78,Completed
O02330,C0373,2026-04-08,Organic Search,380.06,Completed
O02331,C0418,2026-01-12,Email,328.65,Completed
O02332,C0742,2025-12-05,Organic Search,301.74,Completed
O02333,C0363,2026-03-05,Social,64.09,Completed
O02334,C0678,2025-08-23,Social,147.42,Completed
O02335,C0445,2025-08-10,Social,342.04,Completed
O02336,C0250,2025-10-25,Organic Search,681.56,Completed
O02337,C0549,2025-12-12,Organic Search,62.78,Cancelled
O02338,C0611,2025-02-02,Organic Search,172.12,Completed
O02339,C0288,2025-07-21,Organic Search,548.9,Completed
O02340,C0248,2025-01-05,Email,138.97,Completed
O02341,C0040,2025-12-29,Email,282.4,Completed
O02342,C0233,2025-12-18,Social,170.41,Completed
O02343,C0230,2025-08-27,Referral,383.09,Completed
O02344,C0590,2025-12-28,Organic Search,865.42,Completed
O02345,C0508,2026-01-08,Organic Search,76.13,Completed
O02346,C0042,2026-03-18,Referral,260.45,Completed
O02347,C0706,2025-08-14,Paid Search,128.31,Completed
O02348,C0467,2026-03-02,Organic Search,211.91,Completed
O02349,C0488,2025-11-22,Paid Search,172.27,Completed
O02350,C0030,2026-03-11,Paid Search,591.32,Completed
O02351,C0247,2026-03-18,Organic Search,527.72,Completed
O02352,C0129,2025-05-27,Social,572.45,Completed
O02353,C0795,2025-08-23,Paid Search,215.27,Completed
O02354,C0379,2025-05-29,Email,74.29,Completed
O02355,C0740,2025-06-29,Organic Search,37.5,Completed
O02356,C0190,2026-04-23,Email,126.27,Completed
O02357,C0199,2025-09-22,Social,346.19,Completed
O02358,C0703,2025-02-09,Email,130.43,Completed
O02359,C0418,2025-01-17,Organic Search,321.97,Completed
O02360,C0166,2025-08-07,Paid Search,228.63,Completed
O02361,C0407,2025-09-10,Email,145.4,Completed
O02362,C0117,2026-05-11,Referral,159.33,Completed
O02363,C0383,2025-03-24,Referral,54.31,Cancelled
O02364,C0135,2025-01-07,Referral,197.11,Completed
O02365,C0763,2025-08-07,Social,233.88,Completed
O02366,C0279,2025-02-18,Organic Search,259.56,Completed
O02367,C0246,2025-05-30,Referral,205.98,Completed
O02368,C0769,2025-02-19,Organic Search,55.45,Completed
O02369,C0003,2025-06-02,Organic Search,470.27,Completed
O02370,C0771,2025-03-20,Email,256.62,Completed
O02371,C0252,2026-05-06,Referral,245.77,Completed
O02372,C0024,2025-02-13,Paid Search,282.28,Completed
O02373,C0117,2026-04-13,Paid Search,141.94,Completed
O02374,C0107,2025-11-25,Organic Search,72.33,Completed
O02375,C0638,2025-03-24,Organic Search,191.2,Completed
O02376,C0118,2026-02-03,Email,124.17,Completed
O02377,C0705,2025-04-30,Referral,147.19,Completed
O02378,C0411,2025-12-29,Organic Search,513.55,Completed
O02379,C0101,2026-04-15,Organic Search,338.98,Returned
O02380,C0071,2026-01-25,Organic Search,249.04,Completed
O02381,C0469,2025-03-15,Paid Search,71.58,Completed
O02382,C0524,2025-10-30,Organic Search,407.54,Completed
O02383,C0552,2026-01-22,Social,236.66,Completed
O02384,C0004,2025-08-25,Organic Search,261.64,Completed
O02385,C0591,2025-12-19,Social,282.67,Completed
O02386,C0393,2025-03-01,Organic Search,62.99,Completed
O02387,C0593,2025-05-29,Organic Search,235.15,Completed
O02388,C0458,2025-04-27,Email,349.9,Completed
O02389,C0591,2025-09-16,Paid Search,146.39,Completed
O02390,C0110,2025-05-19,Paid Search,302.46,Completed
O02391,C0567,2025-04-08,Email,551.65,Completed
O02392,C0417,2025-11-17,Referral,125.67,Completed
O02393,C0361,2026-01-11,Paid Search,140.05,Completed
O02394,C0500,2025-08-12,Social,71.64,Completed
O02395,C0402,2025-02-24,Paid Search,489.09,Completed
O02396,C0118,2025-06-25,Paid Search,586.24,Completed
O02397,C0275,2025-12-04,Email,217.54,Completed
O02398,C0381,2025-10-30,Paid Search,191.68,Returned
O02399,C0697,2025-08-29,Email,190.37,Completed
O02400,C0796,2025-11-26,Social,293.64,Completed
