order_item_id,order_id,product_id,quantity,unit_price
OI03104,O01831,P014,1,132.01
OI03105,O01831,P011,1,129.37
OI03106,O01832,P001,1,99.71
OI03107,O01832,P011,2,136.05
OI03108,O01833,P004,1,140.17
OI03109,O01834,P013,1,207.34
OI03110,O01834,P016,2,135.84
OI03111,O01835,P015,1,146.46
OI03112,O01836,P008,1,201.27
OI03113,O01837,P005,1,34.05
OI03114,O01838,P005,1,34.23
OI03115,O01838,P014,1,138.43
OI03116,O01839,P006,1,184.24
OI03117,O01840,P001,1,100.66
OI03118,O01841,P001,1,87.95
OI03119,O01842,P013,1,189.18
OI03120,O01843,P001,1,91.6
OI03121,O01844,P001,1,99.84
OI03122,O01845,P008,1,182.76
OI03123,O01845,P003,1,70.82
OI03124,O01846,P001,1,95.63
OI03125,O01847,P013,1,201.75
OI03126,O01847,P004,2,131.04
OI03127,O01847,P001,1,85.86
OI03128,O01847,P014,1,148.44
OI03129,O01848,P003,1,68.48
OI03130,O01849,P010,1,62.18
OI03131,O01850,P008,1,191.27
OI03132,O01851,P009,2,59.62
OI03133,O01852,P001,2,95.12
OI03134,O01853,P008,1,205.72
OI03135,O01853,P009,3,56.06
OI03136,O01853,P016,2,116.35
OI03137,O01854,P005,1,38.57
OI03138,O01854,P008,1,182.4
OI03139,O01855,P010,1,70.84
OI03140,O01856,P004,1,140.39
OI03141,O01857,P013,1,178.47
OI03142,O01858,P001,1,84.13
OI03143,O01859,P006,1,196.71
OI03144,O01860,P009,2,63.19
OI03145,O01861,P009,1,63.32
OI03146,O01862,P015,1,151.83
OI03147,O01863,P008,1,194.85
OI03148,O01864,P009,1,59.5
OI03149,O01864,P004,1,126.22
OI03150,O01864,P006,1,198.08
OI03151,O01865,P015,3,161.6
OI03152,O01866,P005,1,39.1
OI03153,O01866,P014,2,140.75
OI03154,O01867,P009,1,60.07
OI03155,O01867,P013,1,183.74
OI03156,O01867,P010,1,64.91
OI03157,O01868,P016,3,138.17
OI03158,O01869,P010,1,74.57
OI03159,O01870,P014,2,140.27
OI03160,O01871,P001,1,86.95
OI03161,O01871,P007,1,231.35
OI03162,O01872,P007,1,197.99
OI03163,O01873,P010,1,71.67
OI03164,O01874,P009,2,60.94
OI03165,O01874,P010,3,67.75
OI03166,O01875,P002,1,180.05
OI03167,O01875,P003,1,62.05
OI03168,O01876,P004,1,131.62
OI03169,O01876,P012,2,77.47
OI03170,O01876,P007,2,205.2
OI03171,O01877,P002,3,158.46
OI03172,O01878,P001,1,99.16
OI03173,O01879,P004,2,135.66
OI03174,O01879,P010,1,62.58
OI03175,O01880,P002,1,171.84
OI03176,O01880,P012,1,86.56
OI03177,O01880,P009,1,60.78
OI03178,O01881,P015,1,155.83
OI03179,O01882,P015,1,144.6
OI03180,O01883,P015,2,148.03
OI03181,O01883,P002,1,175.66
OI03182,O01884,P013,1,197.36
OI03183,O01885,P015,2,163.28
OI03184,O01886,P012,1,84.74
OI03185,O01886,P013,1,177.77
OI03186,O01887,P013,3,183.85
OI03187,O01888,P013,1,204.61
OI03188,O01888,P009,1,64.27
OI03189,O01888,P006,1,176.02
OI03190,O01888,P008,1,202.6
OI03191,O01889,P005,1,32.67
OI03192,O01889,P002,1,161.86
OI03193,O01889,P006,1,165.29
OI03194,O01890,P009,2,56.15
OI03195,O01891,P005,1,38.15
OI03196,O01892,P014,2,146.26
OI03197,O01892,P010,1,65.21
OI03198,O01892,P013,1,192.33
OI03199,O01893,P013,1,206.53
OI03200,O01893,P012,1,81.47
OI03201,O01894,P001,1,97.28
OI03202,O01895,P005,1,37.8
OI03203,O01895,P008,2,209.31
OI03204,O01896,P004,1,135.89
OI03205,O01897,P012,1,78.68
OI03206,O01898,P002,2,167.62
OI03207,O01898,P013,1,192.95
OI03208,O01898,P011,1,148.53
OI03209,O01899,P015,1,146.65
OI03210,O01899,P003,1,65.7
OI03211,O01900,P009,1,60.24
OI03212,O01901,P004,1,123.46
OI03213,O01902,P003,2,66.28
OI03214,O01903,P006,1,191.67
OI03215,O01904,P010,3,68.38
OI03216,O01905,P007,2,233.22
OI03217,O01905,P003,1,72.35
OI03218,O01905,P008,1,196.85
OI03219,O01906,P005,1,35.73
OI03220,O01907,P001,1,99.49
OI03221,O01907,P013,3,201.52
OI03222,O01907,P005,1,32.25
OI03223,O01908,P001,1,99.63
OI03224,O01909,P003,2,63.86
OI03225,O01910,P011,1,127.25
OI03226,O01911,P006,1,165.45
OI03227,O01912,P005,1,33.37
OI03228,O01912,P014,1,146.93
OI03229,O01913,P005,1,32.61
OI03230,O01914,P004,3,118.1
OI03231,O01915,P004,1,130.05
OI03232,O01915,P005,1,33.54
OI03233,O01916,P006,1,196.5
OI03234,O01917,P006,1,193.87
OI03235,O01917,P011,1,141.51
OI03236,O01917,P007,2,214.73
OI03237,O01918,P007,1,229.55
OI03238,O01919,P006,1,179.88
OI03239,O01920,P015,1,159.39
OI03240,O01920,P003,3,71.98
OI03241,O01920,P010,1,65.12
OI03242,O01921,P006,2,185.82
OI03243,O01922,P008,1,203.03
OI03244,O01923,P004,2,121.2
OI03245,O01924,P005,2,37.14
OI03246,O01925,P010,1,64.88
OI03247,O01926,P014,1,123.06
OI03248,O01927,P006,1,189.56
OI03249,O01927,P001,1,99.94
OI03250,O01927,P009,2,61.68
OI03251,O01928,P008,1,196.59
OI03252,O01928,P010,2,70.34
OI03253,O01928,P001,1,84.68
OI03254,O01929,P008,1,207.45
OI03255,O01929,P006,2,192.98
OI03256,O01929,P002,1,185.62
OI03257,O01930,P002,2,171.81
OI03258,O01930,P004,2,136.91
OI03259,O01931,P007,1,232.77
OI03260,O01931,P015,1,149.96
OI03261,O01932,P008,1,213.8
OI03262,O01932,P002,1,160.87
OI03263,O01933,P013,2,202.36
OI03264,O01933,P006,1,198.5
OI03265,O01934,P015,1,156.97
OI03266,O01935,P009,1,56.74
OI03267,O01935,P011,1,143.73
OI03268,O01936,P008,1,189.7
OI03269,O01937,P011,1,150.47
OI03270,O01938,P005,2,34.97
OI03271,O01938,P012,1,83.09
OI03272,O01938,P001,1,92.55
OI03273,O01939,P007,1,199.15
OI03274,O01940,P009,1,63.91
OI03275,O01941,P015,1,149.17
OI03276,O01941,P008,1,214.12
OI03277,O01941,P010,1,72.59
OI03278,O01942,P009,1,62.69
OI03279,O01943,P001,1,91.06
OI03280,O01943,P005,1,36.51
OI03281,O01943,P013,2,185.33
OI03282,O01944,P014,1,147.94
OI03283,O01944,P006,2,168.81
OI03284,O01945,P011,2,136.05
OI03285,O01945,P016,1,117.69
OI03286,O01945,P009,1,56.34
OI03287,O01946,P006,1,181.74
OI03288,O01947,P010,2,74.34
OI03289,O01948,P013,1,184.27
OI03290,O01948,P003,2,59.46
OI03291,O01949,P013,1,217.9
OI03292,O01949,P003,1,66.96
OI03293,O01950,P006,2,171.83
OI03294,O01951,P001,1,89.63
OI03295,O01951,P010,1,71.91
OI03296,O01952,P011,1,142.52
OI03297,O01952,P014,1,128.27
OI03298,O01952,P015,1,154.06
OI03299,O01953,P003,1,64.46
OI03300,O01953,P010,1,70.84
OI03301,O01954,P008,1,176.48
OI03302,O01954,P007,3,236.48
OI03303,O01954,P014,1,136.88
OI03304,O01955,P014,1,150.88
OI03305,O01955,P016,2,122.9
OI03306,O01955,P015,1,162.14
OI03307,O01956,P006,1,178.55
OI03308,O01957,P004,1,138.48
OI03309,O01958,P009,1,59.66
OI03310,O01958,P005,1,33.3
OI03311,O01958,P012,1,76.24
OI03312,O01959,P006,1,187.43
OI03313,O01960,P002,1,179.17
OI03314,O01960,P007,1,202.5
OI03315,O01960,P014,3,146.4
OI03316,O01961,P015,1,147.39
OI03317,O01962,P006,1,170.83
OI03318,O01963,P009,1,64.02
OI03319,O01964,P001,1,98.31
OI03320,O01965,P005,1,33.9
OI03321,O01965,P007,1,203.3
OI03322,O01965,P009,1,63.08
OI03323,O01966,P011,1,134.7
OI03324,O01967,P008,2,199.08
OI03325,O01967,P006,2,163.77
OI03326,O01968,P002,1,174.15
OI03327,O01968,P005,1,32.51
OI03328,O01969,P013,1,208.16
OI03329,O01970,P015,1,173.94
OI03330,O01971,P003,1,68.92
OI03331,O01971,P006,1,193.4
OI03332,O01971,P011,1,142.24
OI03333,O01972,P004,1,123.5
OI03334,O01972,P001,1,90.33
OI03335,O01973,P014,1,135.23
OI03336,O01974,P014,1,130.01
OI03337,O01975,P013,1,209.77
OI03338,O01976,P016,2,129.49
OI03339,O01977,P014,1,137.35
OI03340,O01978,P014,1,142.42
OI03341,O01979,P011,2,144.15
OI03342,O01979,P014,1,126.96
OI03343,O01979,P001,1,90.35
OI03344,O01980,P013,1,195.4
OI03345,O01981,P013,1,215.51
OI03346,O01981,P016,1,135.71
OI03347,O01982,P003,2,72.18
OI03348,O01982,P011,1,141.97
OI03349,O01982,P010,1,66.57
OI03350,O01983,P015,1,175.46
OI03351,O01984,P010,1,64.89
OI03352,O01985,P011,1,154.46
OI03353,O01986,P014,1,133.86
OI03354,O01986,P008,1,199.63
OI03355,O01987,P006,2,172.8
OI03356,O01988,P005,2,36.84
OI03357,O01988,P013,1,196.36
OI03358,O01989,P013,2,188.33
OI03359,O01989,P011,1,128.89
OI03360,O01989,P007,2,218.21
OI03361,O01990,P005,1,32.51
OI03362,O01990,P015,1,176.05
OI03363,O01990,P014,1,126.25
OI03364,O01991,P002,1,169.42
OI03365,O01992,P006,1,178.21
OI03366,O01993,P001,1,82.07
OI03367,O01994,P009,1,60.98
OI03368,O01994,P002,1,172.21
OI03369,O01995,P013,1,200.13
OI03370,O01996,P006,3,178.46
OI03371,O01997,P013,1,184.74
OI03372,O01998,P010,2,75.32
OI03373,O01999,P001,1,99.54
OI03374,O02000,P009,1,59.28
OI03375,O02001,P015,1,169.82
OI03376,O02001,P001,1,87.75
OI03377,O02002,P014,1,144.54
OI03378,O02003,P001,3,98.3
OI03379,O02004,P015,3,152.84
OI03380,O02005,P005,1,32.1
OI03381,O02006,P014,1,139.61
OI03382,O02006,P005,1,35.41
OI03383,O02006,P010,2,74.7
OI03384,O02006,P002,2,156.11
OI03385,O02007,P006,3,183.85
OI03386,O02008,P014,1,151.16
OI03387,O02008,P003,2,72.42
OI03388,O02008,P004,1,119.38
OI03389,O02008,P006,2,185.34
OI03390,O02009,P016,3,127.23
OI03391,O02009,P014,1,137.15
OI03392,O02010,P008,1,181.59
OI03393,O02011,P007,1,228.08
OI03394,O02012,P001,1,82.96
OI03395,O02013,P003,1,68.34
OI03396,O02013,P013,1,178.55
OI03397,O02014,P016,1,136.27
OI03398,O02015,P014,1,142.18
OI03399,O02015,P011,1,147.23
OI03400,O02016,P005,1,33.17
OI03401,O02017,P014,1,149.93
OI03402,O02018,P002,1,181.54
OI03403,O02019,P008,2,192.79
OI03404,O02019,P011,1,128.49
OI03405,O02020,P010,2,66.38
OI03406,O02020,P014,2,131.77
OI03407,O02021,P007,1,222.32
OI03408,O02022,P007,1,197.67
OI03409,O02023,P006,3,168.08
OI03410,O02024,P007,1,202.94
OI03411,O02025,P001,1,91.07
OI03412,O02026,P003,2,71.55
OI03413,O02027,P003,1,59.81
OI03414,O02027,P013,2,200.12
OI03415,O02028,P006,2,184.96
OI03416,O02029,P003,1,64.23
OI03417,O02030,P004,2,127.35
OI03418,O02030,P006,1,192.81
OI03419,O02031,P013,1,197.43
OI03420,O02032,P001,1,87.76
OI03421,O02033,P005,1,37.77
OI03422,O02034,P002,1,183.58
OI03423,O02034,P004,1,125.94
OI03424,O02035,P005,1,36.32
OI03425,O02035,P007,1,238.24
OI03426,O02036,P008,1,182.7
OI03427,O02036,P006,2,185.41
OI03428,O02036,P012,1,74.84
OI03429,O02037,P002,1,185.33
OI03430,O02038,P004,1,137.73
OI03431,O02038,P010,2,70.98
OI03432,O02038,P012,3,84.72
OI03433,O02038,P015,1,151.19
OI03434,O02039,P009,1,61.25
OI03435,O02040,P013,1,218.12
OI03436,O02041,P016,1,125.13
OI03437,O02042,P002,2,175.26
OI03438,O02043,P003,1,69.63
OI03439,O02044,P016,2,138.8
OI03440,O02045,P013,1,186.72
OI03441,O02045,P015,1,169.65
OI03442,O02046,P015,1,174.95
OI03443,O02047,P008,1,190.65
OI03444,O02048,P003,1,63.01
OI03445,O02048,P011,1,141.47
OI03446,O02049,P006,1,190.54
OI03447,O02050,P011,1,147.97
OI03448,O02050,P003,1,64.46
OI03449,O02051,P006,1,186.1
OI03450,O02051,P007,1,196.3
OI03451,O02052,P010,1,65.86
OI03452,O02052,P011,1,153.35
OI03453,O02052,P006,1,173.34
OI03454,O02053,P003,1,59.56
OI03455,O02054,P010,2,66.0
OI03456,O02054,P015,1,177.42
OI03457,O02055,P004,1,128.51
OI03458,O02056,P014,2,131.83
OI03459,O02056,P002,1,167.12
OI03460,O02056,P013,1,212.74
OI03461,O02056,P007,1,213.42
OI03462,O02057,P003,1,59.71
OI03463,O02057,P006,1,170.06
OI03464,O02058,P003,1,60.64
OI03465,O02058,P007,1,210.04
OI03466,O02059,P003,1,67.49
OI03467,O02060,P012,2,81.91
OI03468,O02060,P004,3,127.77
OI03469,O02060,P002,1,176.8
OI03470,O02060,P011,1,152.82
OI03471,O02061,P013,1,193.16
OI03472,O02061,P010,1,65.3
OI03473,O02061,P004,2,134.36
OI03474,O02062,P015,1,150.72
OI03475,O02063,P009,1,54.26
OI03476,O02064,P016,1,117.63
OI03477,O02065,P013,1,178.8
OI03478,O02066,P013,2,214.07
OI03479,O02067,P008,1,203.37
OI03480,O02068,P006,1,166.09
OI03481,O02069,P006,1,173.63
OI03482,O02070,P005,1,37.74
OI03483,O02070,P015,1,172.03
OI03484,O02071,P013,1,215.31
OI03485,O02072,P001,1,97.51
OI03486,O02073,P014,3,143.71
OI03487,O02074,P007,2,213.08
OI03488,O02075,P016,1,133.69
OI03489,O02076,P011,1,143.78
OI03490,O02076,P010,2,63.87
OI03491,O02077,P002,2,160.87
OI03492,O02077,P003,1,71.33
OI03493,O02078,P005,1,38.67
OI03494,O02079,P013,1,198.1
OI03495,O02080,P010,1,66.46
OI03496,O02080,P016,1,128.02
OI03497,O02081,P016,1,126.85
OI03498,O02081,P012,1,86.87
OI03499,O02082,P002,1,173.19
OI03500,O02083,P007,2,229.39
OI03501,O02083,P003,1,62.33
OI03502,O02084,P005,1,37.14
OI03503,O02085,P010,1,66.81
OI03504,O02086,P014,1,149.27
OI03505,O02086,P012,1,85.44
OI03506,O02087,P006,1,190.76
OI03507,O02087,P016,1,114.34
OI03508,O02087,P007,1,217.01
OI03509,O02088,P016,1,126.98
OI03510,O02088,P001,2,82.98
OI03511,O02089,P009,1,59.23
OI03512,O02089,P010,1,76.03
OI03513,O02090,P014,1,130.68
OI03514,O02090,P011,1,136.86
OI03515,O02091,P015,1,148.49
OI03516,O02091,P003,2,60.16
OI03517,O02091,P004,2,126.42
OI03518,O02092,P011,1,145.54
OI03519,O02093,P013,1,191.93
OI03520,O02093,P006,1,166.32
OI03521,O02093,P015,3,153.04
OI03522,O02094,P011,2,137.68
OI03523,O02094,P009,1,55.85
OI03524,O02095,P011,1,130.67
OI03525,O02096,P016,2,112.79
OI03526,O02097,P014,1,146.9
OI03527,O02097,P001,2,98.18
OI03528,O02097,P009,1,59.88
OI03529,O02098,P009,2,60.64
OI03530,O02098,P003,1,61.73
OI03531,O02099,P008,3,206.12
OI03532,O02099,P001,1,83.01
OI03533,O02100,P016,1,134.79
OI03534,O02100,P010,2,70.21
OI03535,O02101,P004,1,131.57
OI03536,O02101,P016,1,120.49
OI03537,O02102,P016,3,138.17
OI03538,O02102,P005,1,34.2
OI03539,O02103,P011,1,143.9
OI03540,O02104,P009,1,62.38
OI03541,O02105,P005,1,33.89
OI03542,O02106,P002,1,171.2
OI03543,O02107,P012,1,86.19
OI03544,O02108,P009,3,62.83
OI03545,O02109,P005,1,37.64
OI03546,O02109,P014,1,134.32
OI03547,O02110,P008,1,210.77
OI03548,O02111,P009,1,64.75
OI03549,O02111,P003,1,66.47
OI03550,O02112,P006,2,170.62
OI03551,O02113,P003,1,61.4
OI03552,O02113,P008,1,210.57
OI03553,O02114,P001,1,84.6
OI03554,O02114,P015,1,168.84
OI03555,O02115,P001,3,98.49
OI03556,O02116,P014,2,147.95
OI03557,O02116,P006,1,186.27
OI03558,O02117,P009,1,59.79
OI03559,O02117,P002,1,162.41
OI03560,O02118,P015,1,161.76
OI03561,O02118,P012,1,71.58
OI03562,O02119,P013,1,211.22
OI03563,O02120,P001,2,99.93
OI03564,O02121,P004,1,132.17
OI03565,O02121,P003,1,59.72
OI03566,O02122,P005,1,37.66
OI03567,O02122,P015,1,157.48
OI03568,O02123,P001,2,81.83
OI03569,O02123,P011,1,146.45
OI03570,O02124,P008,1,198.51
OI03571,O02124,P016,1,127.16
OI03572,O02125,P014,1,140.35
OI03573,O02126,P016,1,126.05
OI03574,O02127,P001,1,86.19
OI03575,O02127,P013,1,184.2
OI03576,O02128,P002,1,178.38
OI03577,O02129,P016,1,130.36
OI03578,O02130,P010,1,69.25
OI03579,O02131,P002,1,156.72
OI03580,O02131,P011,1,144.49
OI03581,O02131,P012,1,71.33
OI03582,O02132,P003,1,68.16
OI03583,O02132,P012,2,77.91
OI03584,O02133,P009,1,59.37
OI03585,O02133,P006,1,193.17
OI03586,O02133,P007,1,228.77
OI03587,O02133,P016,1,132.89
OI03588,O02134,P007,2,222.07
OI03589,O02135,P012,1,82.11
OI03590,O02135,P010,1,75.02
OI03591,O02135,P008,1,201.48
OI03592,O02136,P002,1,180.57
OI03593,O02137,P008,1,178.25
OI03594,O02137,P004,2,134.98
OI03595,O02138,P014,1,150.06
OI03596,O02138,P013,2,189.52
OI03597,O02139,P004,1,132.18
OI03598,O02140,P009,2,65.89
OI03599,O02140,P012,1,71.56
OI03600,O02141,P004,1,130.03
OI03601,O02142,P009,1,62.99
OI03602,O02142,P011,1,142.81
OI03603,O02143,P001,1,84.14
OI03604,O02144,P008,1,175.74
OI03605,O02144,P004,1,141.01
OI03606,O02145,P006,1,169.67
OI03607,O02145,P002,1,167.54
OI03608,O02146,P001,1,99.09
OI03609,O02146,P003,1,70.54
OI03610,O02146,P006,2,167.62
OI03611,O02147,P009,1,65.52
OI03612,O02147,P010,1,68.22
OI03613,O02147,P015,1,151.9
OI03614,O02147,P016,1,122.04
OI03615,O02148,P011,1,133.62
OI03616,O02148,P003,1,63.13
OI03617,O02149,P003,2,71.87
OI03618,O02149,P008,1,187.05
OI03619,O02149,P005,2,34.61
OI03620,O02150,P007,1,220.78
OI03621,O02151,P006,1,180.91
OI03622,O02152,P007,2,238.15
OI03623,O02153,P011,1,146.64
OI03624,O02153,P006,1,197.95
OI03625,O02154,P016,1,136.52
OI03626,O02154,P003,1,59.35
OI03627,O02155,P009,1,55.23
OI03628,O02155,P007,1,207.58
OI03629,O02155,P012,2,72.96
OI03630,O02156,P015,1,155.12
OI03631,O02157,P008,1,201.0
OI03632,O02158,P002,1,175.88
OI03633,O02158,P001,1,86.32
OI03634,O02159,P008,1,196.3
OI03635,O02160,P015,1,167.04
OI03636,O02160,P002,1,162.63
OI03637,O02161,P001,1,89.83
OI03638,O02162,P012,1,82.71
OI03639,O02162,P005,1,32.07
OI03640,O02163,P011,3,145.75
OI03641,O02164,P006,1,173.47
OI03642,O02164,P005,1,34.81
OI03643,O02164,P012,1,72.21
OI03644,O02165,P004,3,126.01
OI03645,O02166,P005,1,32.05
OI03646,O02167,P013,1,178.29
OI03647,O02168,P010,1,70.21
OI03648,O02169,P004,2,119.48
OI03649,O02170,P010,1,65.04
OI03650,O02171,P015,1,144.65
OI03651,O02172,P002,1,171.89
OI03652,O02173,P008,1,196.92
OI03653,O02173,P005,1,33.13
OI03654,O02174,P011,1,136.76
OI03655,O02174,P012,2,76.6
OI03656,O02175,P006,1,186.72
OI03657,O02175,P016,1,136.66
OI03658,O02175,P013,1,181.5
OI03659,O02176,P012,2,83.27
OI03660,O02176,P003,2,72.09
OI03661,O02176,P005,1,37.15
OI03662,O02177,P014,1,148.17
OI03663,O02177,P003,1,71.6
OI03664,O02178,P013,1,181.41
OI03665,O02178,P008,1,180.94
OI03666,O02178,P010,1,71.21
OI03667,O02179,P011,2,133.93
OI03668,O02179,P005,1,35.52
OI03669,O02179,P004,1,133.16
OI03670,O02180,P016,1,118.85
OI03671,O02181,P003,2,66.45
OI03672,O02181,P002,1,167.62
OI03673,O02181,P007,1,195.41
OI03674,O02182,P006,1,191.77
OI03675,O02183,P001,2,89.05
OI03676,O02183,P009,1,56.8
OI03677,O02184,P010,2,68.29
OI03678,O02185,P006,1,190.91
OI03679,O02185,P007,1,231.24
OI03680,O02185,P014,1,136.14
OI03681,O02185,P012,1,80.12
OI03682,O02186,P009,1,66.7
OI03683,O02186,P016,1,129.48
OI03684,O02186,P014,1,133.94
OI03685,O02187,P001,1,98.59
OI03686,O02188,P013,1,191.58
OI03687,O02189,P009,1,63.77
OI03688,O02189,P012,1,74.23
OI03689,O02190,P016,2,137.73
OI03690,O02190,P011,1,148.76
OI03691,O02191,P014,1,125.09
OI03692,O02191,P008,1,196.68
OI03693,O02191,P010,1,62.07
OI03694,O02192,P006,1,183.78
OI03695,O02192,P015,2,173.15
OI03696,O02192,P001,2,89.38
OI03697,O02193,P002,1,184.97
OI03698,O02193,P004,1,122.15
OI03699,O02193,P005,2,38.74
OI03700,O02194,P007,1,197.13
OI03701,O02195,P004,1,117.38
OI03702,O02195,P016,2,115.25
OI03703,O02195,P009,1,55.27
OI03704,O02196,P010,2,73.68
OI03705,O02197,P003,1,60.99
OI03706,O02198,P016,2,114.63
OI03707,O02199,P016,1,135.2
OI03708,O02200,P002,1,185.53
OI03709,O02200,P015,1,157.21
OI03710,O02200,P011,2,154.72
OI03711,O02200,P008,1,200.62
OI03712,O02201,P011,1,127.06
OI03713,O02202,P009,2,58.43
OI03714,O02203,P003,1,64.35
OI03715,O02203,P001,1,97.07
OI03716,O02204,P009,1,65.64
OI03717,O02204,P016,1,128.5
OI03718,O02205,P011,1,135.72
OI03719,O02206,P010,1,76.18
OI03720,O02206,P015,1,168.82
OI03721,O02207,P013,1,192.93
OI03722,O02207,P006,1,163.39
OI03723,O02208,P008,1,207.81
OI03724,O02209,P015,2,173.95
OI03725,O02209,P013,1,203.45
OI03726,O02210,P004,1,119.01
OI03727,O02210,P008,1,181.42
OI03728,O02211,P006,1,183.41
OI03729,O02211,P003,1,67.01
OI03730,O02212,P007,1,221.75
OI03731,O02213,P009,1,64.29
OI03732,O02214,P001,2,99.67
OI03733,O02215,P006,1,167.5
OI03734,O02215,P013,2,209.77
OI03735,O02215,P011,1,129.0
OI03736,O02216,P015,1,145.46
OI03737,O02217,P010,2,72.18
OI03738,O02218,P005,1,38.53
OI03739,O02218,P013,2,187.98
OI03740,O02218,P015,1,158.26
OI03741,O02219,P008,1,183.59
OI03742,O02220,P004,1,117.85
OI03743,O02221,P013,1,210.71
OI03744,O02221,P010,1,75.71
OI03745,O02221,P015,2,170.83
OI03746,O02222,P009,1,63.46
OI03747,O02222,P003,2,67.66
OI03748,O02223,P014,1,124.37
OI03749,O02223,P001,1,90.43
OI03750,O02223,P007,1,228.54
OI03751,O02224,P014,1,129.35
OI03752,O02225,P005,1,31.97
OI03753,O02225,P006,1,180.64
OI03754,O02226,P009,1,63.93
OI03755,O02227,P010,1,72.63
OI03756,O02227,P011,2,130.64
OI03757,O02228,P005,1,37.15
OI03758,O02229,P011,1,153.5
OI03759,O02229,P008,2,190.18
OI03760,O02230,P015,1,177.97
OI03761,O02231,P010,1,65.12
OI03762,O02231,P006,1,186.73
OI03763,O02232,P001,2,84.36
OI03764,O02233,P006,1,173.71
OI03765,O02234,P015,1,170.32
OI03766,O02235,P013,1,185.81
OI03767,O02236,P012,1,86.45
OI03768,O02237,P012,1,73.0
OI03769,O02238,P007,1,216.48
OI03770,O02238,P006,1,185.36
OI03771,O02239,P014,1,128.25
OI03772,O02239,P002,1,176.55
OI03773,O02240,P010,1,68.39
OI03774,O02241,P012,2,74.08
OI03775,O02241,P016,1,114.83
OI03776,O02242,P003,1,63.34
OI03777,O02242,P005,1,38.02
OI03778,O02243,P007,1,235.6
OI03779,O02243,P011,2,145.13
OI03780,O02244,P012,1,78.24
OI03781,O02245,P006,1,189.01
OI03782,O02245,P009,1,61.08
OI03783,O02246,P008,1,179.2
OI03784,O02247,P014,1,127.3
OI03785,O02247,P004,1,118.54
OI03786,O02247,P006,1,168.41
OI03787,O02248,P012,1,85.47
OI03788,O02249,P002,1,177.64
OI03789,O02250,P005,1,36.98
OI03790,O02250,P014,1,130.41
OI03791,O02251,P016,1,126.69
OI03792,O02252,P016,1,114.54
OI03793,O02252,P007,3,234.84
OI03794,O02253,P001,1,88.41
OI03795,O02253,P014,1,134.22
OI03796,O02254,P005,1,39.17
OI03797,O02255,P016,1,120.89
OI03798,O02255,P014,1,140.53
OI03799,O02255,P006,3,172.37
OI03800,O02256,P010,1,73.88
OI03801,O02257,P014,1,150.74
OI03802,O02258,P005,1,34.94
OI03803,O02258,P014,1,135.77
OI03804,O02258,P011,1,139.93
OI03805,O02259,P015,1,151.72
OI03806,O02260,P010,2,71.38
OI03807,O02260,P007,2,202.77
OI03808,O02261,P001,1,90.51
OI03809,O02261,P005,2,34.58
OI03810,O02261,P006,2,173.55
OI03811,O02261,P008,1,193.21
OI03812,O02262,P005,1,35.11
OI03813,O02262,P013,1,183.59
OI03814,O02263,P016,1,112.97
OI03815,O02263,P007,1,222.84
OI03816,O02263,P013,1,212.13
OI03817,O02264,P005,2,37.93
OI03818,O02265,P009,1,64.48
OI03819,O02266,P015,1,157.28
OI03820,O02267,P003,1,64.6
OI03821,O02268,P005,3,38.61
OI03822,O02268,P001,1,95.29
OI03823,O02268,P009,1,65.11
OI03824,O02269,P007,2,238.16
OI03825,O02269,P006,2,165.47
OI03826,O02269,P001,2,87.24
OI03827,O02270,P002,1,169.8
OI03828,O02270,P009,1,62.23
OI03829,O02270,P001,1,82.38
OI03830,O02271,P003,1,64.65
OI03831,O02272,P004,1,132.55
OI03832,O02273,P002,1,151.78
OI03833,O02274,P015,1,145.69
OI03834,O02275,P004,2,129.37
OI03835,O02275,P007,1,226.15
OI03836,O02276,P013,1,210.07
OI03837,O02277,P013,1,201.02
OI03838,O02278,P016,2,131.51
OI03839,O02279,P012,1,71.62
OI03840,O02280,P008,2,214.67
OI03841,O02280,P006,1,184.97
OI03842,O02281,P005,1,38.52
OI03843,O02282,P009,1,61.09
OI03844,O02282,P015,1,151.47
OI03845,O02283,P007,1,231.68
OI03846,O02284,P008,1,200.48
OI03847,O02284,P005,2,37.07
OI03848,O02285,P004,3,115.36
OI03849,O02286,P016,2,134.73
OI03850,O02286,P003,1,69.9
OI03851,O02287,P004,1,135.61
OI03852,O02288,P013,1,209.31
OI03853,O02289,P005,1,33.88
OI03854,O02290,P002,1,168.38
OI03855,O02290,P006,2,187.57
OI03856,O02291,P014,1,139.64
OI03857,O02291,P015,1,157.12
OI03858,O02291,P002,1,166.65
OI03859,O02292,P013,1,186.82
OI03860,O02293,P005,2,38.03
OI03861,O02293,P003,2,72.95
OI03862,O02294,P006,2,184.44
OI03863,O02294,P003,1,62.71
OI03864,O02295,P016,1,113.97
OI03865,O02295,P011,1,139.95
OI03866,O02296,P004,1,125.88
OI03867,O02297,P005,1,35.97
OI03868,O02298,P007,1,217.3
OI03869,O02298,P004,1,124.84
OI03870,O02299,P003,2,64.64
OI03871,O02300,P008,2,175.51
OI03872,O02301,P014,1,137.81
OI03873,O02301,P006,1,182.9
OI03874,O02302,P001,1,82.35
OI03875,O02303,P003,1,64.54
OI03876,O02303,P005,1,32.46
OI03877,O02304,P004,1,132.71
OI03878,O02305,P007,1,226.58
OI03879,O02306,P002,1,169.89
